payment_id,order_id,cust_id,amount,status,refund_reason,refunded_at
66761,70272,23117,28299.79,Completed,,
66762,70273,33520,61175.16,Completed,,
66763,70274,44810,15827.93,Completed,,
66764,70275,47866,164942.41,Completed,,
66765,70276,4488,3823.56,Completed,,
66766,70277,10606,51763.94,Completed,,
66767,70278,2069,6699.31,Completed,,
66768,70279,39008,23395.69,Completed,,
66769,70280,9555,12903.57,Completed,,
66770,70281,41411,7120.48,Completed,,
66771,70282,4274,81092.56,Refunded,Not liked,2025-12-02 00:00:00
66772,70283,26962,50045.96,Completed,,
66773,70284,45992,31350.34,Completed,,
66774,70285,12053,378485.0,Failed,,
66775,70286,11455,14793.11,Completed,,
66776,70287,850,9742.91,Completed,,
66777,70288,4121,24644.14,Refunded,Changed mind,2025-06-06 00:00:00
66778,70289,40120,190280.19,Completed,,
66779,70290,31236,26642.52,Completed,,
66780,70291,35177,194594.37,Completed,,
66781,70292,8178,106175.34,Completed,,
66782,70293,13153,27013.53,Completed,,
66783,70295,19944,7078.1,Completed,,
66784,70296,44439,11322.83,Completed,,
66785,70297,5498,3566.83,Completed,,
66786,70298,40553,11621.0,Failed,,
66787,70299,13662,29852.23,Completed,,
66788,70300,2463,59991.39,Refunded,Size issue,2025-05-14 00:00:00
66789,70301,17990,151272.3,Completed,,
66790,70302,13705,346118.37,Completed,,
66791,70303,25905,24142.03,Completed,,
66792,70304,19712,98982.78,Completed,,
66793,70305,42175,47696.58,Completed,,
66794,70306,48576,12538.77,Completed,,
66795,70307,24092,67772.43,Completed,,
66796,70308,474,1529.68,Completed,,
66797,70309,12716,252324.87,Completed,,
66798,70310,47149,28617.17,Completed,,
66799,70311,8399,44480.76,Completed,,
66800,70312,20532,2240.9,Completed,,
66801,70313,2506,73550.97,Completed,,
66802,70315,39525,134784.14,Completed,,
66803,70316,41309,290938.43,Refunded,Not liked,2024-06-26 00:00:00
66804,70317,12545,91028.31,Completed,,
66805,70318,12891,9619.29,Completed,,
66806,70320,48576,33465.83,Completed,,
66807,70321,15920,16766.77,Completed,,
66808,70322,30463,112512.78,Completed,,
66809,70323,31538,39854.86,Completed,,
66810,70324,38370,25140.56,Refunded,Wrong Item,2024-11-27 00:00:00
66811,70325,10931,373.82,Completed,,
66812,70327,27568,10110.71,Completed,,
66813,70328,4086,40688.75,Failed,,
66814,70329,42023,3627.14,Completed,,
66815,70330,28949,17951.08,Refunded,Size issue,2025-11-10 00:00:00
66816,70331,22251,9873.5,Completed,,
66817,70332,39263,1596.46,Refunded,Wrong Item,2024-01-19 00:00:00
66818,70333,48314,59152.65,Completed,,
66819,70334,44406,38795.01,Completed,,
66820,70335,19273,1297.23,Completed,,
66821,70336,17193,64561.92,Completed,,
66822,70337,9387,91684.23,Completed,,
66823,70338,7389,21583.88,Completed,,
66824,70339,35197,53307.88,Completed,,
66825,70340,16734,139107.83,Completed,,
66826,70341,29285,29621.35,Completed,,
66827,70342,5261,232354.69,Completed,,
66828,70343,26227,156710.68,Completed,,
66829,70344,27473,40228.36,Failed,,
66830,70345,16868,33787.36,Completed,,
66831,70346,40132,20599.66,Completed,,
66832,70347,20493,653.98,Completed,,
66833,70348,15111,197484.15,Failed,,
66834,70349,30327,523.73,Completed,,
66835,70350,18371,10164.96,Completed,,
66836,70351,43388,20235.85,Completed,,
66837,70352,46950,26250.78,Completed,,
66838,70354,22737,100763.99,Failed,,
66839,70355,23223,200435.93,Completed,,
66840,70356,48725,55201.66,Completed,,
66841,70357,26560,19055.36,Refunded,Wrong Item,2025-11-07 00:00:00
66842,70358,18325,84426.63,Completed,,
66843,70359,34839,148852.45,Completed,,
66844,70360,3655,62196.45,Completed,,
66845,70361,38642,4494.87,Completed,,
66846,70362,41835,17619.07,Completed,,
66847,70364,24576,112808.11,Refunded,Size issue,2024-11-07 00:00:00
66848,70365,48752,34701.63,Completed,,
66849,70366,7994,3148.56,Failed,,
66850,70367,24044,30007.22,Completed,,
66851,70368,5832,19190.73,Completed,,
66852,70369,33396,28108.31,Completed,,
66853,70370,13379,36347.82,Completed,,
66854,70372,10654,652.05,Completed,,
66855,70373,8077,49314.78,Completed,,
66856,70374,41231,38619.41,Completed,,
66857,70375,45169,55920.98,Completed,,
66858,70376,2289,30815.1,Completed,,
66859,70377,7421,7857.96,Completed,,
66860,70378,23087,115664.37,Completed,,
66861,70379,11779,20936.78,Completed,,
66862,70380,13139,108046.62,Completed,,
66863,70381,24447,12272.61,Completed,,
66864,70382,9913,7769.88,Completed,,
66865,70383,14009,4081.45,Completed,,
66866,70385,4803,35565.0,Completed,,
66867,70386,33160,27053.42,Completed,,
66868,70387,8362,46013.07,Completed,,
66869,70388,19347,15531.86,Completed,,
66870,70389,2798,208036.08,Completed,,
66871,70390,32295,327425.67,Failed,,
66872,70391,10534,168784.73,Completed,,
66873,70392,42770,51150.22,Completed,,
66874,70393,37666,85445.5,Completed,,
66875,70394,41281,56808.52,Refunded,Not liked,2026-02-08 00:00:00
66876,70395,31823,201670.18,Completed,,
66877,70396,34280,299777.43,Refunded,Size issue,2026-02-03 00:00:00
66878,70397,40104,95966.11,Completed,,
66879,70399,12342,18000.18,Completed,,
66880,70400,8517,48079.63,Completed,,
66881,70401,22256,22674.07,Completed,,
66882,70402,22947,28047.78,Completed,,
66883,70403,20387,68803.22,Completed,,
66884,70404,47338,89692.38,Completed,,
66885,70405,1615,47875.61,Completed,,
66886,70406,24557,78143.59,Completed,,
66887,70407,25452,2978.19,Completed,,
66888,70408,10418,206686.48,Completed,,
66889,70409,12934,68210.21,Completed,,
66890,70410,15159,144815.56,Completed,,
66891,70411,18512,1889.84,Completed,,
66892,70412,15389,33869.05,Completed,,
66893,70413,21865,25940.88,Completed,,
66894,70414,1914,168452.1,Completed,,
66895,70415,26864,820.32,Completed,,
66896,70416,12547,42876.72,Completed,,
66897,70417,43436,1125.1,Completed,,
66898,70418,25091,20314.77,Completed,,
66899,70420,47996,38830.63,Failed,,
66900,70421,7923,10779.46,Completed,,
66901,70422,24666,26246.07,Refunded,Size issue,2025-07-10 00:00:00
66902,70423,17977,18132.42,Completed,,
66903,70424,37852,27491.01,Completed,,
66904,70425,6520,66105.25,Completed,,
66905,70426,37839,24249.06,Completed,,
66906,70427,2164,71892.35,Completed,,
66907,70428,45012,30959.46,Completed,,
66908,70429,34417,34057.68,Completed,,
66909,70430,26083,1792.08,Failed,,
66910,70431,48986,112887.92,Completed,,
66911,70432,24433,146212.43,Completed,,
66912,70433,6628,117011.89,Failed,,
66913,70434,40930,49655.7,Completed,,
66914,70435,39051,108453.27,Completed,,
66915,70436,27329,9658.86,Completed,,
66916,70437,12277,340831.23,Completed,,
66917,70438,28015,48153.29,Completed,,
66918,70439,5374,28943.3,Completed,,
66919,70440,25934,155301.41,Completed,,
66920,70441,25259,13913.34,Completed,,
66921,70442,8944,24956.54,Completed,,
66922,70443,43194,1521.02,Completed,,
66923,70444,27256,62684.07,Failed,,
66924,70445,13224,353028.43,Failed,,
66925,70446,33190,22933.59,Completed,,
66926,70447,3422,50406.7,Failed,,
66927,70450,10135,1933.16,Completed,,
66928,70451,27726,4196.18,Completed,,
66929,70452,2222,99444.85,Completed,,
66930,70453,35414,176458.11,Completed,,
66931,70454,47534,22170.26,Completed,,
66932,70455,8700,19359.98,Refunded,Defective,2025-02-09 00:00:00
66933,70456,46284,40562.99,Completed,,
66934,70457,29110,63135.72,Refunded,Defective,2026-02-05 00:00:00
66935,70458,34481,54328.68,Completed,,
66936,70459,19615,13507.89,Completed,,
66937,70460,46664,21013.68,Completed,,
66938,70461,44715,24367.03,Completed,,
66939,70462,729,2993.5,Completed,,
66940,70463,7763,65181.07,Completed,,
66941,70464,46420,129641.42,Completed,,
66942,70465,49490,68884.5,Completed,,
66943,70466,27742,51441.79,Completed,,
66944,70467,39967,36050.26,Completed,,
66945,70468,44375,261619.78,Completed,,
66946,70469,1425,107719.37,Completed,,
66947,70470,14933,2314.86,Completed,,
66948,70471,25805,31861.37,Completed,,
66949,70472,41380,97821.8,Failed,,
66950,70474,3676,37955.38,Completed,,
66951,70475,35849,22123.32,Completed,,
66952,70476,5450,9167.78,Refunded,Changed mind,2024-04-14 00:00:00
66953,70477,3345,215794.72,Completed,,
66954,70478,41919,16610.17,Completed,,
66955,70479,36175,2041.4,Completed,,
66956,70480,9749,404556.97,Refunded,Defective,2025-07-07 00:00:00
66957,70481,29380,131202.3,Failed,,
66958,70482,12913,3394.71,Completed,,
66959,70483,46873,7223.46,Completed,,
66960,70484,13801,65805.48,Completed,,
66961,70485,17979,474012.03,Completed,,
66962,70486,25164,520924.19,Completed,,
66963,70487,16434,20769.43,Completed,,
66964,70488,8508,279937.48,Completed,,
66965,70489,22939,14916.02,Completed,,
66966,70490,28147,19385.38,Completed,,
66967,70491,4896,38399.8,Refunded,Wrong Item,2026-02-01 00:00:00
66968,70492,14196,27731.9,Completed,,
66969,70493,10345,60625.71,Completed,,
66970,70494,16690,12894.24,Completed,,
66971,70495,5197,41528.61,Completed,,
66972,70496,25701,40631.31,Completed,,
66973,70497,22053,214409.91,Failed,,
66974,70498,26843,10427.75,Completed,,
66975,70499,19199,113690.96,Completed,,
66976,70500,7539,6115.72,Completed,,
66977,70501,27859,104790.84,Failed,,
66978,70502,1268,3984.08,Failed,,
66979,70503,34864,1193.47,Completed,,
66980,70504,29784,13329.33,Completed,,
66981,70505,35490,3784.49,Completed,,
66982,70506,11536,12148.84,Completed,,
66983,70507,1744,180686.94,Completed,,
66984,70508,44104,12100.08,Failed,,
66985,70510,46850,132965.48,Completed,,
66986,70511,17474,79766.95,Failed,,
66987,70512,26563,295479.44,Completed,,
66988,70513,38964,142795.88,Completed,,
66989,70514,11900,5692.29,Completed,,
66990,70515,22489,15856.57,Failed,,
66991,70516,31872,120799.46,Completed,,
66992,70517,7988,4977.03,Completed,,
66993,70518,33198,165366.09,Completed,,
66994,70519,36461,96547.74,Completed,,
66995,70520,38421,13548.25,Completed,,
66996,70521,5497,22118.8,Completed,,
66997,70522,23220,116685.01,Completed,,
66998,70523,36312,9511.13,Completed,,
66999,70524,14346,16562.56,Completed,,
67000,70525,49651,15487.49,Completed,,
67001,70526,23623,47800.91,Completed,,
67002,70527,9582,182512.31,Failed,,
67003,70528,12279,60405.09,Completed,,
67004,70529,44956,27767.2,Completed,,
67005,70530,18634,185951.47,Completed,,
67006,70531,38488,8883.85,Completed,,
67007,70532,12846,116251.11,Completed,,
67008,70533,44187,337.27,Completed,,
67009,70534,31352,16570.26,Completed,,
67010,70536,22923,133778.21,Completed,,
67011,70537,44500,144315.51,Completed,,
67012,70538,9257,177552.59,Completed,,
67013,70539,43159,76506.74,Completed,,
67014,70540,45017,9715.12,Failed,,
67015,70541,11822,92084.39,Completed,,
67016,70542,3045,7271.74,Failed,,
67017,70543,41833,34209.2,Completed,,
67018,70544,42454,40537.0,Completed,,
67019,70545,33802,440586.74,Completed,,
67020,70546,43072,105217.53,Completed,,
67021,70547,3088,3621.42,Completed,,
67022,70548,49182,22184.98,Completed,,
67023,70549,3532,9465.22,Completed,,
67024,70550,40093,7463.21,Completed,,
67025,70551,37474,71530.43,Completed,,
67026,70552,41356,16154.08,Completed,,
67027,70553,30693,1954.82,Completed,,
67028,70554,25163,12530.02,Completed,,
67029,70555,40237,107976.67,Completed,,
67030,70557,45282,131738.02,Refunded,Size issue,2025-08-31 00:00:00
67031,70558,11193,97279.43,Completed,,
67032,70559,37918,37177.3,Refunded,Defective,2026-01-16 00:00:00
67033,70560,17640,66010.27,Completed,,
67034,70561,35244,150189.91,Completed,,
67035,70562,38257,68718.65,Completed,,
67036,70563,37291,6574.87,Completed,,
67037,70564,11246,205692.72,Completed,,
67038,70565,19507,58384.88,Completed,,
67039,70566,1949,133.25,Completed,,
67040,70567,30880,68570.95,Completed,,
67041,70568,10182,4814.83,Failed,,
67042,70569,47907,238727.07,Completed,,
67043,70570,9341,409007.07,Refunded,Not liked,2024-10-02 00:00:00
67044,70571,43403,2858.49,Completed,,
67045,70572,6252,5078.94,Completed,,
67046,70573,34789,303627.33,Completed,,
67047,70574,39438,51684.78,Failed,,
67048,70575,25579,22957.03,Completed,,
67049,70576,6587,85865.9,Failed,,
67050,70577,25324,41975.8,Completed,,
67051,70578,18106,73101.03,Failed,,
67052,70579,32961,7235.38,Completed,,
67053,70580,43096,328750.23,Completed,,
67054,70581,42343,12020.33,Completed,,
67055,70582,21525,3415.8,Completed,,
67056,70583,10722,28399.7,Completed,,
67057,70584,48210,31062.44,Completed,,
67058,70585,22336,171875.85,Completed,,
67059,70586,5338,57934.86,Completed,,
67060,70587,7875,77942.92,Completed,,
67061,70588,9949,104944.57,Refunded,Size issue,2024-06-26 00:00:00
67062,70589,12819,7147.31,Completed,,
67063,70590,44561,33986.51,Completed,,
67064,70591,42586,177284.48,Completed,,
67065,70592,3258,185195.63,Completed,,
67066,70593,9435,104122.68,Failed,,
67067,70594,48311,6772.5,Completed,,
67068,70595,35790,449101.44,Refunded,Not liked,2026-02-27 00:00:00
67069,70596,27528,74429.12,Completed,,
67070,70597,1241,14887.98,Completed,,
67071,70598,7122,86924.58,Completed,,
67072,70599,42595,97016.74,Completed,,
67073,70601,30928,265861.71,Completed,,
67074,70602,47863,4325.78,Completed,,
67075,70603,47241,112091.1,Completed,,
67076,70604,19528,25771.23,Completed,,
67077,70605,19628,524.17,Completed,,
67078,70607,33520,132632.75,Completed,,
67079,70608,27438,21087.8,Completed,,
67080,70609,40038,35482.51,Completed,,
67081,70610,20761,58043.72,Completed,,
67082,70611,4900,129478.89,Completed,,
67083,70612,38985,140327.67,Completed,,
67084,70613,4979,24688.18,Completed,,
67085,70614,27087,5614.31,Completed,,
67086,70615,48976,80466.63,Completed,,
67087,70616,33885,20050.32,Completed,,
67088,70617,16525,4159.34,Failed,,
67089,70618,10621,234367.86,Completed,,
67090,70619,38801,17848.87,Completed,,
67091,70620,29273,5488.47,Completed,,
67092,70621,41282,15116.34,Completed,,
67093,70622,31405,23405.48,Completed,,
67094,70623,39393,10830.29,Completed,,
67095,70624,25412,5585.85,Failed,,
67096,70625,11152,186538.8,Completed,,
67097,70626,6241,73751.22,Completed,,
67098,70627,48885,4899.2,Completed,,
67099,70628,642,21739.03,Completed,,
67100,70629,35831,103157.62,Refunded,Size issue,2025-08-25 00:00:00
67101,70630,2454,105164.53,Completed,,
67102,70631,19817,85339.23,Completed,,
67103,70632,5872,77239.32,Completed,,
67104,70633,25674,44307.95,Completed,,
67105,70634,42627,27995.07,Completed,,
67106,70635,6704,244096.02,Completed,,
67107,70636,39617,14106.56,Completed,,
67108,70637,19522,2073.87,Completed,,
67109,70638,11480,55061.97,Completed,,
67110,70639,16144,15966.76,Completed,,
67111,70640,30534,65629.73,Completed,,
67112,70641,42031,46216.3,Completed,,
67113,70642,37079,2763.82,Completed,,
67114,70643,20176,24193.28,Completed,,
67115,70644,3164,36591.44,Completed,,
67116,70645,39973,53997.82,Completed,,
67117,70646,13153,59437.38,Completed,,
67118,70647,40507,59890.78,Completed,,
67119,70648,12074,114499.61,Completed,,
67120,70649,16777,15501.65,Failed,,
67121,70650,40944,219307.99,Completed,,
67122,70651,12458,18629.78,Completed,,
67123,70652,30230,152701.19,Completed,,
67124,70653,22883,22275.21,Completed,,
67125,70654,23874,126950.94,Completed,,
67126,70655,19342,93760.37,Completed,,
67127,70656,8837,21458.66,Completed,,
67128,70657,39247,33827.64,Completed,,
67129,70658,23407,160250.2,Completed,,
67130,70659,27769,24632.96,Completed,,
67131,70660,2953,19659.36,Completed,,
67132,70661,40441,8597.25,Completed,,
67133,70662,39331,529017.93,Completed,,
67134,70663,6269,94142.13,Completed,,
67135,70664,14018,197.98,Completed,,
67136,70665,34362,6599.89,Completed,,
67137,70666,40258,50922.28,Completed,,
67138,70668,13850,144566.19,Completed,,
67139,70669,31651,1415.55,Completed,,
67140,70670,18294,32641.94,Completed,,
67141,70671,16235,77153.9,Completed,,
67142,70672,41184,2564.78,Completed,,
67143,70673,41571,47173.24,Completed,,
67144,70674,3761,3480.96,Completed,,
67145,70675,43548,2522.21,Completed,,
67146,70676,45879,160156.16,Completed,,
67147,70677,18024,84063.7,Completed,,
67148,70678,27123,19962.45,Completed,,
67149,70680,4678,160846.98,Completed,,
67150,70681,22130,29748.62,Refunded,Defective,2024-05-16 00:00:00
67151,70682,21301,20506.66,Completed,,
67152,70683,38653,4984.33,Completed,,
67153,70684,47416,106425.67,Failed,,
67154,70685,38985,9315.6,Completed,,
67155,70686,35833,13949.3,Failed,,
67156,70687,43670,102664.61,Completed,,
67157,70688,12234,41844.21,Completed,,
67158,70689,19371,58371.84,Completed,,
67159,70690,35749,37874.58,Completed,,
67160,70693,6885,143673.45,Completed,,
67161,70694,3661,24052.67,Failed,,
67162,70695,13894,330819.34,Completed,,
67163,70696,37368,51419.7,Completed,,
67164,70697,47202,49367.87,Completed,,
67165,70698,9271,109555.25,Completed,,
67166,70699,25029,30639.34,Failed,,
67167,70700,3391,20198.46,Completed,,
67168,70701,22288,11453.11,Failed,,
67169,70702,4821,26855.79,Completed,,
67170,70703,14523,73202.88,Completed,,
67171,70704,40622,224965.7,Completed,,
67172,70705,26741,26331.96,Refunded,Not liked,2024-12-03 00:00:00
67173,70706,8929,65006.4,Completed,,
67174,70707,25466,631629.46,Completed,,
67175,70708,15269,10218.28,Completed,,
67176,70709,9994,137257.34,Failed,,
67177,70710,33543,4042.24,Completed,,
67178,70711,26148,162392.27,Completed,,
67179,70712,25255,7651.23,Completed,,
67180,70713,31595,170165.41,Completed,,
67181,70714,47081,17754.63,Failed,,
67182,70715,26984,111193.75,Completed,,
67183,70716,40313,34316.0,Completed,,
67184,70717,39706,65745.58,Completed,,
67185,70718,1929,14506.21,Completed,,
67186,70719,31876,81446.1,Completed,,
67187,70720,12728,21293.08,Completed,,
67188,70721,15452,164096.38,Completed,,
67189,70722,43437,17611.19,Completed,,
67190,70723,41702,12226.68,Completed,,
67191,70724,23832,46656.32,Completed,,
67192,70725,15670,40619.5,Completed,,
67193,70726,19457,212348.51,Refunded,Changed mind,2024-05-24 00:00:00
67194,70727,37045,102064.98,Completed,,
67195,70728,10571,21061.67,Refunded,Wrong Item,2025-05-21 00:00:00
67196,70729,21907,331632.09,Completed,,
67197,70730,23543,31662.37,Completed,,
67198,70731,9886,219330.52,Completed,,
67199,70732,11778,138784.25,Completed,,
67200,70733,29187,2692.3,Completed,,
67201,70734,41513,15561.6,Refunded,Size issue,2025-06-19 00:00:00
67202,70735,46830,103621.81,Completed,,
67203,70736,17193,1349.12,Completed,,
67204,70737,39940,336724.25,Completed,,
67205,70738,17619,3150.24,Completed,,
67206,70739,41579,105016.66,Failed,,
67207,70740,40939,29708.48,Completed,,
67208,70741,19201,157471.06,Completed,,
67209,70742,33125,21231.87,Completed,,
67210,70743,35349,212668.33,Failed,,
67211,70744,35643,132.29,Completed,,
67212,70745,8869,1648.94,Completed,,
67213,70746,5657,9284.49,Completed,,
67214,70747,26382,218312.74,Completed,,
67215,70748,43865,20418.23,Completed,,
67216,70749,21164,313241.16,Completed,,
67217,70750,18578,40513.86,Failed,,
67218,70751,34675,88015.62,Completed,,
67219,70752,43726,5694.22,Completed,,
67220,70753,12507,189238.23,Completed,,
67221,70754,2604,5947.83,Completed,,
67222,70755,43490,11953.74,Completed,,
67223,70756,11745,129137.73,Completed,,
67224,70757,24116,69128.56,Completed,,
67225,70758,19212,122869.78,Completed,,
67226,70759,29560,104589.62,Failed,,
67227,70760,22403,14176.33,Completed,,
67228,70761,14263,40687.85,Completed,,
67229,70762,42366,65909.55,Completed,,
67230,70763,7089,362511.3,Completed,,
67231,70764,20103,184470.89,Completed,,
67232,70765,34349,143526.78,Completed,,
67233,70766,1998,8952.42,Refunded,Defective,2024-11-29 00:00:00
67234,70767,33823,29432.11,Completed,,
67235,70768,34273,69415.13,Completed,,
67236,70769,31527,5387.4,Completed,,
67237,70770,45668,25033.35,Completed,,
67238,70771,18146,41251.32,Completed,,
67239,70772,24518,36130.26,Completed,,
67240,70773,37543,119151.88,Completed,,
67241,70774,32853,20252.17,Completed,,
67242,70775,26802,411534.69,Completed,,
67243,70776,3540,56808.69,Completed,,
67244,70777,26906,81646.45,Completed,,
67245,70778,23983,2353.37,Completed,,
67246,70779,6589,8219.37,Completed,,
67247,70780,17912,54651.38,Completed,,
67248,70781,3450,202624.7,Completed,,
67249,70782,4966,318441.29,Completed,,
67250,70783,27415,38841.55,Completed,,
67251,70784,47660,13139.56,Completed,,
67252,70785,7501,31190.53,Failed,,
67253,70787,43993,46154.56,Failed,,
67254,70788,39477,10377.87,Completed,,
67255,70789,20546,440020.83,Completed,,
67256,70790,15164,32180.1,Completed,,
67257,70791,16171,148089.48,Completed,,
67258,70792,3869,29157.56,Completed,,
67259,70793,16033,32245.99,Failed,,
67260,70794,26203,51462.14,Completed,,
67261,70795,47079,16682.99,Completed,,
67262,70796,44422,74784.52,Completed,,
67263,70797,7044,64549.44,Completed,,
67264,70798,36223,27587.4,Completed,,
67265,70799,7751,9646.69,Completed,,
67266,70800,41434,2474.73,Completed,,
67267,70801,2266,283113.9,Completed,,
67268,70802,4285,139454.61,Completed,,
67269,70803,9813,5820.06,Completed,,
67270,70804,1935,116854.53,Completed,,
67271,70805,10886,65167.88,Failed,,
67272,70806,45141,8753.23,Completed,,
67273,70807,42432,8313.19,Completed,,
67274,70808,32994,2695.08,Failed,,
67275,70809,39561,75390.77,Completed,,
67276,70810,42280,4220.67,Completed,,
67277,70811,10654,6729.44,Completed,,
67278,70812,42174,162280.17,Completed,,
67279,70813,20920,20700.04,Completed,,
67280,70814,37398,297119.89,Completed,,
67281,70815,13097,412748.77,Completed,,
67282,70816,39893,5981.1,Completed,,
67283,70817,1377,11725.78,Completed,,
67284,70818,15478,65644.45,Completed,,
67285,70819,4347,17046.59,Failed,,
67286,70820,34840,60869.78,Completed,,
67287,70821,45209,8423.52,Completed,,
67288,70822,24548,17752.07,Completed,,
67289,70823,31078,16781.17,Completed,,
67290,70824,20688,11314.2,Completed,,
67291,70825,21105,210942.55,Completed,,
67292,70826,6437,25591.77,Completed,,
67293,70827,11820,7469.24,Completed,,
67294,70828,27732,31867.51,Completed,,
67295,70829,368,78694.09,Completed,,
67296,70830,13397,16617.24,Completed,,
67297,70831,34445,19516.71,Completed,,
67298,70833,24864,134365.7,Completed,,
67299,70834,26131,18754.32,Completed,,
67300,70835,31142,148039.11,Completed,,
67301,70836,23061,2495.78,Completed,,
67302,70837,44131,286504.14,Completed,,
67303,70838,32025,1712.33,Completed,,
67304,70839,26701,236841.18,Refunded,Wrong Item,2025-09-01 00:00:00
67305,70840,20043,723.72,Completed,,
67306,70841,27005,26901.91,Completed,,
67307,70842,14712,10593.5,Completed,,
67308,70843,101,53426.97,Completed,,
67309,70844,38926,162880.3,Failed,,
67310,70845,43046,58348.37,Completed,,
67311,70846,19985,55407.39,Failed,,
67312,70847,17014,47475.05,Completed,,
67313,70848,8392,22205.25,Completed,,
67314,70849,20480,45063.13,Completed,,
67315,70850,26490,3756.15,Completed,,
67316,70851,19932,32533.6,Refunded,Defective,2025-05-19 00:00:00
67317,70852,13254,908.75,Completed,,
67318,70853,2635,13745.82,Completed,,
67319,70854,38311,11711.79,Completed,,
67320,70855,19735,3879.16,Refunded,Not liked,2025-03-27 00:00:00
67321,70856,8220,37530.93,Completed,,
67322,70857,16128,110945.56,Completed,,
67323,70858,44902,36899.26,Completed,,
67324,70859,20369,22982.86,Completed,,
67325,70860,49738,505512.86,Completed,,
67326,70861,32255,4476.05,Refunded,Not liked,2024-04-22 00:00:00
67327,70862,32534,79530.92,Completed,,
67328,70863,23584,53714.73,Refunded,Size issue,2025-04-15 00:00:00
67329,70865,42812,46829.25,Completed,,
67330,70866,10385,54741.8,Completed,,
67331,70867,39112,92327.85,Completed,,
67332,70868,9294,38187.3,Completed,,
67333,70869,27909,54904.84,Refunded,Size issue,2024-03-12 00:00:00
67334,70870,32251,230931.03,Completed,,
67335,70871,11327,121458.63,Completed,,
67336,70872,7594,20885.22,Failed,,
67337,70873,28089,19225.77,Completed,,
67338,70874,46330,17471.25,Completed,,
67339,70875,4369,245836.33,Completed,,
67340,70876,1243,14501.6,Completed,,
67341,70877,14930,94540.3,Completed,,
67342,70878,32378,94865.12,Completed,,
67343,70879,19447,5108.01,Completed,,
67344,70880,1784,7582.05,Completed,,
67345,70881,16032,6471.22,Completed,,
67346,70882,23925,9467.59,Completed,,
67347,70883,8907,2882.8,Completed,,
67348,70885,15278,49098.09,Completed,,
67349,70886,4605,65530.89,Completed,,
67350,70887,45933,686.91,Completed,,
67351,70888,7136,55558.21,Completed,,
67352,70889,16158,94614.94,Completed,,
67353,70890,37445,7194.81,Completed,,
67354,70891,15588,124038.51,Completed,,
67355,70892,44588,30659.58,Completed,,
67356,70893,13546,98677.51,Completed,,
67357,70894,14734,197416.37,Completed,,
67358,70895,7003,20864.55,Completed,,
67359,70896,26796,5121.28,Completed,,
67360,70897,48584,128706.1,Failed,,
67361,70898,3662,8697.48,Completed,,
67362,70899,46109,546509.18,Refunded,Not liked,2024-07-14 00:00:00
67363,70900,34937,9749.85,Completed,,
67364,70901,10675,11370.16,Completed,,
67365,70902,32605,7370.81,Completed,,
67366,70903,14928,31465.1,Completed,,
67367,70904,1790,2535.14,Completed,,
67368,70905,25826,5705.71,Failed,,
67369,70906,32158,9294.64,Completed,,
67370,70907,16247,743.01,Completed,,
67371,70908,28769,36998.79,Completed,,
67372,70909,30029,282791.57,Refunded,Wrong Item,2025-08-25 00:00:00
67373,70910,369,18633.21,Completed,,
67374,70911,21421,1977.58,Completed,,
67375,70912,42924,89010.94,Failed,,
67376,70913,19609,110447.61,Completed,,
67377,70914,2659,1090.4,Completed,,
67378,70915,44927,114882.69,Completed,,
67379,70916,453,124976.2,Completed,,
67380,70917,23701,23119.61,Completed,,
67381,70918,35481,19816.94,Completed,,
67382,70919,9725,43468.46,Completed,,
67383,70920,31468,51962.55,Failed,,
67384,70921,47876,111573.92,Completed,,
67385,70922,7794,18305.48,Completed,,
67386,70923,29416,6386.02,Completed,,
67387,70924,30793,4748.54,Completed,,
67388,70925,37641,612.11,Completed,,
67389,70926,32896,135023.31,Completed,,
67390,70927,49288,4660.64,Completed,,
67391,70928,39418,15535.58,Completed,,
67392,70929,43916,57853.07,Refunded,Not liked,2026-01-31 00:00:00
67393,70930,8651,6010.69,Failed,,
67394,70931,410,16496.67,Failed,,
67395,70932,41159,32324.76,Failed,,
67396,70933,3202,131562.85,Completed,,
67397,70934,17932,1101.8,Completed,,
67398,70935,37391,20584.85,Completed,,
67399,70936,10079,94674.11,Completed,,
67400,70937,372,6929.06,Failed,,
67401,70938,14819,15816.96,Completed,,
67402,70939,14883,190359.13,Completed,,
67403,70941,2043,17707.38,Completed,,
67404,70942,41132,78706.89,Completed,,
67405,70943,14366,13792.39,Completed,,
67406,70944,16894,30958.08,Completed,,
67407,70945,34321,101859.96,Completed,,
67408,70946,38177,105647.58,Completed,,
67409,70947,19089,27075.86,Completed,,
67410,70949,37486,13546.44,Refunded,Wrong Item,2025-05-05 00:00:00
67411,70950,30514,23363.33,Completed,,
67412,70951,21680,32875.36,Completed,,
67413,70952,3655,115827.09,Completed,,
67414,70953,12132,881.08,Refunded,Defective,2024-04-18 00:00:00
67415,70954,10161,138374.11,Completed,,
67416,70955,12901,35766.54,Failed,,
67417,70956,45000,65864.13,Completed,,
67418,70957,4020,113373.98,Completed,,
67419,70958,33717,7942.87,Completed,,
67420,70959,26604,3685.1,Completed,,
67421,70960,8771,98449.21,Completed,,
67422,70961,49893,74879.72,Completed,,
67423,70962,45397,5989.42,Completed,,
67424,70963,44683,19553.0,Completed,,
67425,70964,24492,5181.8,Completed,,
